gvkey,ayear,patent_app_count,RETech_avg
11035,1982,23,2.4652524789548393
11035,1983,21,3.6256930225531003
11035,1984,15,4.603844456749859
11035,1985,13,2.295834497771116
11035,1986,16,3.3478526107328492
11035,1987,13,3.8816613519517813
11035,1988,6,3.0216280281032915
11035,1989,5,4.290503182340736
11035,1990,2,-0.1151659486652433
11035,1991,3,6.993936615974651
11035,1993,2,6.534305442929476
11035,1994,7,5.005637724431939
11035,1995,10,8.54287990586842
11035,1996,6,0.21163753483323208
11035,1997,7,2.5368091742034564
11035,1998,6,1.3897877372083538
11035,2000,3,1.839674397030756
11035,2001,3,1.137439754488583
11035,2002,2,1.059443959986757
11035,2003,2,2.071215141185375
11035,2005,1,0.24933348567556
11038,1922,4,3.9556358928994
11038,1923,2,3.8486497863464066
11038,1924,2,3.9800882090159226
11038,1926,7,2.1084952041497793
11038,1927,19,2.246352402441219
11038,1928,13,2.6364770469532814
11038,1929,17,2.5469793820160755
11038,1930,23,2.5498279652945994
11038,1931,13,3.4248012796196456
11038,1932,44,4.869061095844825
11038,1933,71,3.532556680134351
11038,1934,40,2.685657577107842
11038,1935,35,0.43931732324611406
11038,1936,39,2.078395204505326
11038,1937,37,3.4469199749369483
11038,1938,45,3.6246070713460936
11038,1939,29,3.877890421321816
11038,1940,29,3.202723356013669
11038,1941,25,3.2962203974906714
11038,1942,23,6.3918977819668275
11038,1943,42,1.141065198536947
11038,1944,23,1.2698728983067924
11038,1945,47,1.0413047910241444
11038,1946,30,2.2651479697001213
11038,1947,23,2.944474863215082
11038,1948,35,3.8157189446945488
11038,1949,46,3.3362419337390095
11038,1950,40,1.5714723046475592
11038,1951,45,4.4012900781873165
11038,1952,44,3.3580316326544306
11038,1953,43,0.6963353903727586
11038,1954,64,2.636927836718401
11038,1955,43,1.8003493199906513
11038,1956,62,3.332738337085318
11038,1957,55,2.198225367710134
11038,1958,45,2.4283024999772347
11038,1959,31,1.4573306282888663
11038,1960,33,2.6561078636015685
11038,1961,67,2.7835045654523554
11038,1962,79,2.92903051473891
11038,1963,57,2.458103473587401
11038,1964,78,1.9457867963013098
11038,1965,74,1.7343006110226642
11038,1966,56,2.4959323648820226
11038,1967,50,2.211384713163265
11038,1968,55,2.216491894180384
11038,1969,62,2.964218695369634
11038,1970,63,2.9728312068049805
11038,1971,45,1.6943282266975739
11038,1972,47,1.3945409695476032
11038,1973,41,2.019804609976124
11038,1974,20,2.555450890596714
11038,1975,40,2.888926305852867
11038,1976,58,1.2868477790742048
11038,1977,44,1.073372484496245
11038,1978,43,1.6163572543473301
11038,1979,25,1.079467949452586
11038,1980,21,1.8725725404800049
11038,1981,45,2.516856014740673
11038,1982,49,1.485661106516113
11038,1983,62,1.2432290089050408
11038,1984,66,1.3867238002282203
11038,1985,78,1.8910086600471065
11038,1986,61,0.5648718182857829
11038,1987,52,1.504950303207297
11038,1988,69,1.6761411046365855
11038,1989,79,1.5358232126580214
11038,1990,70,1.3856636814244059
11038,1991,65,1.2609271673653228
11038,1992,50,1.9261413440082773
11038,1993,34,0.8621460407135453
11038,1994,19,1.2261197375193256
11038,1995,16,1.816306153106071
11038,1996,6,2.6686054752323822
11038,1997,9,1.7623946983712728
11038,1998,12,1.7855311565300749
11038,1999,6,0.8407451516212757
11038,2000,4,0.44394044422407447
11038,2001,3,0.3549819023428402
11038,2002,2,1.249158939229589
11038,2003,3,-0.4198915792106262
11039,1978,1,1.1458328420915422
11039,1979,4,1.1323719690855334
11039,1980,1,-0.1109567661955539
11039,1982,2,0.49042945409074146
11039,1983,1,0.5479767917825508
11039,1984,2,0.9324618669650648
11039,1985,1,-0.0646305880644458
11039,1986,1,1.5134112167286673
11040,1952,5,7.588479908531525
11040,1953,5,3.130835736999876
11040,1954,11,5.653068875804837
11040,1955,22,7.436601572967731
11040,1956,32,7.985487988455481
11040,1957,43,4.539272654681167
11040,1958,57,5.568308892484407
11040,1959,57,3.3026404770385795
11040,1960,27,4.602619004204219
11040,1961,41,4.647678927443582
11040,1962,46,5.800039142393293
11040,1963,89,5.288570333968412
11040,1964,103,3.3154621562521567
11040,1965,81,2.7236047041758966
11040,1966,84,5.9048010667166295
11040,1967,86,3.8244188807190302
11040,1968,88,3.779499589866748
11040,1969,104,3.9853957750885103
11040,1970,100,5.531232283545166
11040,1971,115,4.402427259609474
11040,1972,96,3.569062934165052
11040,1973,133,4.526670284387787
11040,1974,195,5.948418879513015
11040,1975,167,4.085887946157194
11040,1976,207,8.683777985566266
11040,1977,282,14.762723040910375
11040,1978,245,-0.9266236523364436
11040,1979,167,2.464844800841128
11040,1980,315,13.617877898255175
11040,1981,86,2.6100810534363728
11040,1982,105,4.899376460646516
11040,1983,61,2.565163854439265
11040,1984,65,4.378925413335462
11040,1985,32,2.713665134480484
11040,1986,32,3.1262334992343486
11040,1987,16,4.373975741517751
11040,1988,34,2.663296362800004
11040,1989,29,3.8486936768382867
11040,1990,12,2.959226470299653
11040,1991,22,4.4133848072385655
11040,1992,31,5.604190554049001
11040,1993,27,4.622415513532688
11040,1994,36,6.852254807499648
11040,1995,59,8.252612000914127
11040,1996,38,-5.434631304017148
11040,1997,44,4.941770583713734
11040,1998,15,1.7037660281658367
11040,1999,2,2.1549209545991426
11051,1984,3,1.009484219265727
11051,1985,2,0.9745943365107099
11051,1987,2,2.170299621638585
11051,1988,2,0.6169854911381233
11051,1989,2,1.3980385366365928
11051,1990,2,1.3081569775821893
11051,1991,2,1.058805639786519
11051,1993,4,1.243201203055245
11051,1994,2,0.9219564914662389
11051,1995,4,1.4009176303634059
11051,1996,1,1.5415761875931775
11051,1997,3,1.2529527164469265
11051,1998,3,0.9863886016050399
11051,2007,1,-0.0494890907203128
11051,2008,1,1.5599248453807817
11051,2010,1,4.698854861283437
11052,1980,1,3.3330432664899865
11052,1984,1,0.9360443136783636
11058,1990,1,0.7748765630126105
11059,1959,1,2.145825048883593
11059,1961,2,1.532068006603347
11059,1962,10,0.629435717556204
11059,1963,12,1.3569238376671444
11059,1964,12,0.6986367297005854
11059,1965,6,0.6689752854712915
11059,1966,8,-0.3282056118741004
11059,1967,12,1.1108996440017835
11059,1968,6,1.112501130762208
11059,1969,6,1.9550064139770187
11059,1970,8,0.3587021102069551
11059,1971,3,2.4427215338696606
11059,1972,4,1.3903435933057875
11060,1971,1,0.8247990689083463
11060,1973,1,4.443856926005587
11060,1974,2,4.127777435495318
11060,1984,2,0.5225916021130377
11060,1992,2,0.48299038907141634
11060,2001,1,0.4639406103697613
11060,2004,2,1.3478831759690268
11060,2016,3,1.4146931981174966
11061,1957,1,1.873157014994793
11061,1960,1,0.5814206428896533
11061,1961,3,1.8267306210217569
11061,1962,4,0.7801767418245354
11061,1963,3,0.2155003292130511
11061,1964,1,1.9187640558054533
11061,1965,2,1.0054880034149374
11061,1966,2,2.157872122707197
11061,1967,3,0.3822742652922854
11061,1968,3,2.568907198342034
11061,1969,2,3.373497624980228
11061,1970,5,1.8529322876814276
11062,1980,4,2.1062565444982173
11062,1981,3,1.9258958148094116
11062,1982,4,0.7819767508961664
11062,1983,1,1.4451649445837456
11062,1984,3,1.5355145186244974
11062,1985,3,3.32870026166659
11062,1986,1,2.9260477569379257
11062,1987,3,1.3760523831492064
11062,1988,7,3.0780376414747117
11062,1989,24,2.5752877107457763
11062,1990,58,2.108752897284827
11062,1991,77,1.9006515389182477
11062,1992,90,2.2589336182751807
11062,1993,89,1.8939008032646993
11062,1994,97,2.9719642459363773
11062,1995,110,2.929710597227352
11062,1996,125,5.090663042569544
11062,1997,59,1.768346426377447
11062,1998,6,1.85096858817264
11064,1982,6,6.289750663081501
11064,1984,1,0.3610182522471432
11064,1985,2,3.4568124926871837
11065,1983,1,0.2461005558095754
11065,1995,1,0.9571855303796954
11066,1964,3,1.4795316302748616
11066,1965,1,0.1298431372443772
11066,1967,2,2.9639877497565674
11066,1968,5,1.9390838786469502
11066,1969,2,2.0012704746600622
11066,1970,1,0.1531003398223784
11066,1971,5,1.3779423730981537
11066,1972,1,0.5258278475226843
11066,1974,2,1.3150860812969818
11066,1975,1,3.1326094497739163
11066,1976,1,1.1491994998176889
11066,1978,3,2.0627326134338086
11070,1978,1,1.769040654623177
11070,1979,3,0.4880363529050764
11070,1980,2,1.2212420923035343
11070,1981,1,0.4668627711003889
11070,1982,1,1.8877610006728585
11070,1983,4,2.2709445549933296
11070,1984,3,0.1877191492324444
11083,1983,1,1.7302874484164623
11083,1984,1,1.022638663434151
11084,1977,1,2.690661305252624
11089,1974,1,1.4033129426637363
11089,1980,1,-0.1357393260414567
11089,1982,1,0.2012533381634495
11089,1984,1,0.5035584406829896
11089,1990,1,0.9018398793249384
11092,1973,1,0.6702505974801316
11092,1974,3,2.811852597455497
11092,1975,4,2.399739552489586
11092,1976,12,0.9408773998448701
11092,1977,4,0.6477441831370019
11092,1978,3,1.080332316000835
11092,1979,1,1.540226922367974
11094,1972,3,0.8451719890223074
11094,1974,3,0.6188156062447042
11094,1975,1,1.7816940126438474
11094,1976,1,1.4038328871080936
11094,1977,1,0.7193717911783915
11094,1978,1,1.1465699189862966
11094,1979,2,0.5546449550898649
11094,1980,2,0.8273227992388924
11094,1981,2,0.014142420628358257
11094,1984,2,5.727495242404798
11094,1985,1,0.3069248089454615
11094,1986,1,1.1705259054197603
11094,1988,1,0.1681237472109039
11094,1989,6,0.506203805482467
11094,1990,5,0.4029338353349911
11094,1991,1,-0.4830014468340826
11094,1993,2,0.5191770828081158
11094,1994,1,1.917439697949068
11094,1995,2,0.14398803089616663
11094,1996,3,4.0976452034602255
11094,1997,2,-0.3942598305595683
11094,1998,13,2.3251028538070178
11094,1999,2,0.22271771490713715
11094,2000,3,-0.614791043601029
11094,2001,5,0.8647287869028076
11094,2002,7,0.4861847078332207
11094,2003,4,0.49317108056180864
11094,2004,6,0.4625715876005831
11094,2005,3,0.6803868100777674
11094,2006,3,-0.4091556214763907
11094,2007,1,-0.0885743280782693
11094,2008,1,0.9890887936849804
11094,2009,1,3.100605323972613
11094,2010,1,0.7992387749143876
11094,2011,3,1.6167248424676826
11094,2012,5,1.5518590167837267
11094,2013,4,0.8089746479573519
11094,2014,4,1.386296094641039
11094,2015,3,0.3271255733019338
11094,2016,5,1.2832169782217115
11094,2017,3,0.8111662738243046
11094,2018,11,1.3822132043907625
11096,1958,1,1.3949957804670126
11096,1961,2,3.265354695222542
11096,1965,2,2.545870472407617
11096,1966,3,1.3317326251123107
11096,1967,1,0.2982791342859461
11096,1968,1,3.0082054669044287
11096,1969,1,1.897990246110838
11096,1970,2,1.2564784101382427
11096,1971,2,2.79763025589296
11096,1973,3,1.8756766856167957
11096,1983,2,3.6307463047963147
11096,1984,1,-1.0164921212312128
11096,1988,2,4.896591097023819
11096,1989,2,2.2368073584262964
11096,1990,1,1.497598383160406
11096,1991,2,1.1801750317858812
11096,1992,1,1.840857758345776
11096,1994,1,0.2758132047748157
11096,1995,3,2.8199228536355747
11096,1996,1,-0.6449009132819875
11096,1997,3,1.8323848116251007
11096,1998,1,0.3963281692247772
11096,1999,5,0.6617793837856264
11096,2000,6,0.3866762352976187
11096,2001,8,0.7833589896016167
11096,2002,9,0.404649759512693
11096,2003,8,-0.7389322692705591
11096,2004,11,-1.1316989037307412
11096,2005,6,0.018169648459453153
11096,2006,14,0.5984205894829563
11096,2007,19,0.5374969654118474
11096,2008,20,0.2923546468903368
11096,2009,15,2.5070992212995353
11096,2010,17,1.396338868004826
11096,2011,17,1.1750765341845333
11096,2012,14,0.1223918943231445
11096,2013,17,0.9316294454243661
11096,2014,22,0.8234789065287621
11096,2015,8,-0.9060266034337248
11096,2016,1,2.3380194238479337
11097,1976,1,0.4659443499043577
11097,1977,1,-0.1947780275975964
11098,1984,1,0.263604432159054
11101,1966,1,1.01306420229129
11101,1968,2,1.425435484822331
11101,1969,1,2.43586433450637
11101,1970,5,1.8544972873667231
11101,1971,1,1.1751332353150257
11101,1972,6,0.030035571921295728
11101,1973,2,1.9737409079347408
11101,1974,3,2.146415821646593
11101,1975,2,4.008419061216906
11101,1976,2,0.9704432825672525
11101,1980,2,1.6579474815230708
11101,1982,3,1.0776886791112539
11101,1984,2,1.1481472800111525
11101,1987,2,1.281705400973585
11101,1988,1,0.9215754949108388
11101,1989,2,0.9534411670984615
11101,1990,2,0.3878545224739242
11101,1991,3,0.27164702739172314
11105,1919,1,0.697028619441652
11105,1927,2,4.518576747982575
11105,1928,5,3.9609387966340064
11105,1929,1,2.050140975144375
11105,1930,1,4.157033681646055
11105,1936,3,1.8899828571352053
11105,1937,1,4.352891453445043
11105,1938,3,4.878529110452938
11105,1939,2,4.05276417173501
11105,1940,8,1.9725957589982073
11105,1945,4,2.3799833258782517
11105,1946,1,1.1885480542374318
11105,1947,2,2.653623808465207
11105,1948,2,4.931977857826768
11105,1950,2,1.6249921307068829
11105,1951,2,6.233205759708313
11105,1952,2,3.26305793018508
11105,1953,4,2.0857688433144506
11105,1954,1,3.7709819467317103
11105,1955,3,1.6392520596831452
11105,1956,1,1.9657434244605263
11105,1957,1,2.782397242055524
11105,1958,2,2.2855300408469184
11105,1960,1,3.554585873305369
11105,1961,2,2.271535471358601
11105,1962,2,1.7170264630102963
11105,1964,1,1.819197037582574
11109,1982,1,0.7648066028176065
11109,1984,1,0.3602393409443346
11109,1986,3,2.3996993223087753
11109,1987,1,-0.2217705535800358
11110,1974,1,2.9008147340964423
11110,1975,4,1.781573360728525
11110,1976,10,1.122051186405323
11110,1977,2,0.30732295111312113
11113,1974,4,0.915264829252368
11113,1975,1,1.56087914130836
11113,1976,2,1.7232065542398438
11113,1977,1,-0.2876368700990606
11113,1979,3,0.22245206114375862
11113,1980,6,0.38623793657631955
11113,1981,8,0.3698888689843708
11113,1982,6,0.04680443792381305
11113,1983,5,0.2822849124592346
11113,1984,2,-0.2574209931942233
11113,1985,2,0.7823290530911519
11113,1986,2,0.8089866185205832
11113,1987,1,0.6756861845716162
11113,1989,1,-0.7602407055567448
11113,1992,1,-0.515829590012875
11113,1993,1,0.3136596198898628
11113,1998,1,0.384865663693083
11115,1952,2,1.3926760872150865
11115,1953,7,1.8734945264413265
11115,1954,10,3.919820764329697
11115,1955,8,1.7147057201131748
11115,1956,14,1.3886419791213
11115,1957,17,2.4743645590791568
11115,1958,16,1.2133933219948672
11115,1959,25,1.9170688075484474
11115,1960,54,2.1312868438915804
11115,1961,58,1.994495431536203
11115,1962,49,1.6937394714070448
11115,1963,73,1.283209670913598
11115,1964,64,1.3459447508851974
11115,1965,61,0.9243465601252996
11115,1966,109,1.9107852644048233
11115,1967,118,0.9030741477308551
11115,1968,68,1.574332017764199
11115,1969,74,2.3657612928576883
11115,1970,53,1.5390209239268335
11115,1971,46,2.0574137493559777
11115,1972,45,1.9649519354119485
11115,1973,55,1.1637146856386595
11115,1974,63,1.9075304709973433
11115,1975,39,2.4452501054138045
11115,1976,41,1.5761270238546263
11115,1977,32,1.1519066182032436
11115,1978,35,1.6172257522493148
11115,1979,42,1.5732153722146958
11115,1980,24,1.8456923975332733
11115,1981,37,1.9748803660776686
11115,1982,42,1.368089503981178
11115,1983,44,1.0718259670338373
11115,1984,47,1.3648760217837486
11115,1985,40,0.9501014057690181
11115,1986,31,1.3528327383601455
11115,1987,32,1.0808172614607436
11115,1988,36,1.4581641785892556
11115,1989,25,1.2281576133336358
11115,1990,23,1.276428604724492
11115,1991,21,1.0002825568373297
11115,1992,18,1.076174829687396
11115,1993,20,1.10407748232445
11115,1994,17,1.5248011051919728
11115,1995,25,1.0452730976510476
11115,1996,41,2.751973589063917
11115,1997,30,0.8241159595420254
11115,1998,25,1.3040477370368944
11115,1999,32,0.80163795777963
11115,2000,43,0.8139421972563989
11115,2001,46,0.8616683323475256
11115,2002,43,1.0123186188842912
11115,2003,46,0.9277107398228222
11115,2004,49,0.5563265734415854
11115,2005,53,0.764654886271703
11115,2006,57,0.8370748959293045
11115,2007,46,0.5021211492795229
11115,2008,66,0.6307546365269727
11115,2009,42,0.87347781702975
11115,2010,50,0.7412701074200428
11115,2011,50,1.3841814409632291
11115,2012,49,1.4289670962017518
11115,2013,44,0.6681602731954907
11115,2014,27,1.0119762412002844
11115,2015,39,0.8081082773619469
11115,2016,57,1.14050751390938
11115,2017,40,0.7880689648876806
11115,2018,21,1.839261318653051
11117,1974,1,-2.10455136775901
11118,1965,1,1.4648601962981205
11118,1966,2,1.2862810125636588
11118,1967,5,0.7898566404635935
11118,1968,5,2.1549703105260027
11118,1969,3,1.2525000189932143
11118,1970,1,1.5850719984959976
11118,1974,1,2.8565273636438016
11118,1975,3,2.44207455683251
11118,1976,2,1.7791696361630405
11118,1977,3,0.5569886810467733
11118,1978,3,1.9113003466122425
11118,1982,5,1.0848190537913618
11118,1983,3,1.0996546153254145
11118,1985,5,1.4655598963211496
11118,1986,4,1.6884478510910592
11118,1987,8,0.8470593037976312
11124,1967,1,3.16693943472006
11124,1969,1,1.3595330869831137
11124,1972,1,1.2025657167450294
11124,1978,1,1.6598465665688766
11124,1981,3,2.7556367703466775
11124,1982,1,1.936702971940987
11124,1985,1,0.4713396957619114
11124,1986,1,0.5212373646043014
11124,1987,2,1.071052924904357
11124,1988,1,1.541841726742689
11124,1996,1,1.860682253057092
11124,1997,2,0.6012188621859962
11124,1998,4,1.3262179217584813
11124,1999,18,0.7873777808741336
11124,2000,11,0.7860626230858297
11124,2001,18,1.1650112095642708
11124,2002,18,0.9762110203242393
11124,2003,10,0.6202967381380764
11124,2004,24,0.4023138965985729
11124,2005,16,0.3115070581051369
11124,2006,19,0.6647622838670287
11124,2007,18,0.044885389602606324
11124,2008,6,0.6612085927151674
11124,2009,8,1.1774778966268076
11124,2010,13,0.6880620976355546
11124,2011,6,0.8462508367762819
11124,2012,13,0.4818836091225549
11124,2013,4,0.3856639380710462
11124,2014,7,0.5524167847551522
11124,2015,10,0.3256987598678579
11124,2016,6,0.5234907942643356
11124,2017,6,0.4429712515880988
11124,2018,5,0.9941536097542695
11125,1962,2,1.4602359753084624
11125,1963,3,0.44151684220074694
11125,1964,9,1.235527188467522
11125,1965,8,1.0187822827595294
11125,1966,13,0.876072498632893
11125,1967,13,0.8017884967566036
11125,1968,5,0.8243512588048052
11125,1969,14,2.6831775637412227
11125,1970,22,0.9838915181652914
11125,1971,8,0.7768954921418487
11125,1972,6,1.3524923879299562
11125,1973,5,0.8803053677935955
11125,1974,14,0.34200948014105376
11125,1975,2,1.8054079634959566
11128,1986,6,2.2870129328570163
11128,1987,2,0.9784840259486246
11128,1988,11,0.7262479959079141
11128,1989,1,-0.4148552398106879
11128,1990,5,1.1790176971960502
11128,1991,2,-0.035341941821162626
11128,1992,5,1.005157349413948
11128,1993,2,1.829426900706951
11128,1994,2,0.8902963384804784
11128,1995,6,0.1555997686637217
11128,1996,10,2.4838880922666045
11128,1997,14,0.25622472976289457
11128,1998,18,0.08623806239595239
11128,1999,11,0.05596226303744712
11128,2000,12,-0.3015704307191164
11128,2001,11,-0.33267157867117164
11128,2002,12,0.6310922454796586
11128,2003,19,0.13324877226275805
11128,2004,10,-0.6885405697684976
11128,2005,7,-1.1776618774492131
11128,2006,1,0.5837881545257635
11128,2007,3,-0.5077943765424316
11129,1971,3,2.2075991053121977
11129,1972,3,1.0943603457586755
11129,1973,8,1.1695819534586949
11129,1974,1,0.300381461613575
11129,1975,2,1.7744625626212835
11129,1976,3,1.0321824456353685
11129,1980,6,0.16857780931084565
11129,1982,1,0.0001775123443584
11129,1984,2,1.2278485290558327
11129,1985,6,0.9729603456521038
11129,1986,2,1.1738984727292288
11129,1987,3,1.0277206112662005
11129,1989,4,-0.5734970854688387
11129,1990,2,0.4193704771745411
11130,1953,1,1.7616851263790914
11130,1954,2,1.5060592780743565
11130,1955,1,1.045256093160847
11130,1956,3,1.9529443387346788
11130,1957,2,0.47136939535695094
11130,1958,5,0.6757070946686243
11130,1960,5,0.9764899052786287
11130,1961,2,1.0424627360568297
11130,1962,4,1.2779326096110557
11130,1963,9,1.168613874481493
11130,1964,3,1.1561746166053881
11130,1965,9,1.5748701719357978
11130,1966,7,0.8570986790406677
11130,1967,6,1.1832781131019285
11130,1968,19,1.6648941441220906
11130,1969,4,1.5700866691100868
11130,1970,10,0.7390118973876251
11130,1971,7,1.464414006307529
11130,1972,7,0.946552839506426
11130,1973,4,0.445548411119562
11130,1974,3,1.5978220453753724
11130,1975,1,3.058273198565105
11130,1976,2,1.5526159605281893
11130,1977,1,-0.4596913532361211
11130,1978,1,0.2765435997824615
11130,1979,1,1.2210990968409554
11130,1982,1,-0.1735951323178756
11130,1986,1,1.0190753229434095
11132,1979,2,2.5284165593217294
11132,1980,1,1.3342065077210987
11132,1981,1,0.52211258663448
11133,1971,2,4.4162702506878
11133,1972,3,3.9299943038752603
11133,1973,7,4.228923465682427
11133,1974,2,2.0959024760158833
11133,1975,2,2.9896628337906828
11134,1977,2,0.5567359579608854
11134,1978,3,1.0051121551221212
11134,1979,5,1.9591543061944106
11134,1980,7,0.8272492109325226
11134,1981,4,1.59832087638763
11134,1982,5,1.646084345705137
11135,1995,2,7.110853235457201
11135,1996,2,4.276986915632528
11135,1997,1,1.9474325470219007
11135,1998,1,0.7605181630397947
11135,1999,1,2.950221791598948
11136,1983,2,1.2679393480101147
11136,1984,4,2.9820629254469404
11138,1971,2,1.3852831435899742
11138,1972,3,0.7536701593650884
11138,1973,3,0.9665293899940096
11138,1974,2,0.734269095346833
11138,1975,1,2.5826684342240345
11138,1976,1,1.3057960382533866
11138,1977,1,-0.472094653302938
11138,1978,1,0.390642598000173
11138,1980,3,-0.15015673255685189
11138,1984,1,2.1096781852695004
11138,1985,4,2.0461784046214904
11142,1965,1,3.74435445205759
11142,1966,1,0.4139008332424293
11142,1967,6,1.4075624798406616
11142,1968,6,1.6837677377169686
11142,1969,6,3.198975171430861
11142,1970,9,1.730638504324674
11142,1971,2,2.3054232091791027
11142,1972,5,1.5966012624029733
11142,1973,2,1.2013938741215242
11142,1975,2,1.0965279312946647
11142,1976,1,0.4170705471612342
11142,1978,1,-0.4591079431244025
11142,1979,2,0.6871780143789664
11142,1980,3,0.15140481680797788
11142,1981,1,0.1999727615259763
11142,1983,3,0.48669004849420433
11142,1984,2,1.0782263089135669
11142,1985,2,-0.021837875624873493
11142,1993,2,0.6718847721914925
11142,1996,1,5.095223816728472
11145,1985,1,0.3531323509324378
11145,1991,3,-0.03073658845419393
11145,1992,2,0.3024126257832769
11145,1993,1,0.4843190413211483
11147,1995,1,1.2781623460672302
11147,2001,1,2.831675424716096
11148,1967,1,0.6617828453736424
11150,1988,2,-0.5236083498674301
11150,1991,1,0.1484782992056234
11152,1968,5,1.6872612736399788
11152,1969,4,1.0687993564835017
11152,1970,7,0.7914388685219053
11152,1971,11,1.6367555730958943
11152,1972,7,1.7964538203631386
11152,1973,6,0.2499114463311124
11152,1974,18,0.6916984558609951
11152,1975,4,0.6320967763950013
11152,1976,4,1.5124853036213917
11155,1957,4,2.0464057370871815
11155,1958,13,0.9816019523875757
11155,1959,53,2.7954727368021084
11155,1960,49,1.225439088794571
11155,1961,59,1.7407464567749686
11155,1962,71,2.2908883668610076
11155,1963,119,1.6960620473645223
11155,1964,108,1.1940439926027508
11155,1965,109,1.2452814236800571
11155,1966,93,0.8262533418725175
11155,1967,82,1.3600786914861038
11155,1968,98,1.997863767782539
11155,1969,87,2.076802862301613
11155,1970,90,1.2646420823294144
11155,1971,63,1.8169148197678984
11155,1972,64,1.6418377059522833
11155,1973,51,1.1294777281067954
11155,1974,49,1.4600105969434214
11155,1975,43,3.0006580926976127
11155,1976,13,1.63485750750759
11155,1977,6,0.8181263635312783
11155,1978,2,0.72190273414661
11155,1979,2,1.0681107102291625
11155,1981,2,0.3471284924758402
11155,1982,6,0.9867466478914936
11155,1983,7,2.946102910610502
11155,1984,8,1.1338252871389214
11155,1985,4,0.8853331495765211
11155,1986,4,0.8611074277079738
11155,1987,10,0.7490430804034961
11155,1988,17,0.21175741103740742
11155,1989,5,-0.12145505475015828
11155,1990,3,1.2562336749588978
11155,1992,1,-0.1024433187326154
11160,1983,1,0.661853044648087
11161,1975,1,3.209378365530153
11161,1976,1,0.7895412098003526
11161,1981,2,0.057905264934079895
11161,1984,2,0.5613818644657073
11161,1986,1,1.3403871464346424
11161,1987,2,0.701301954106217
11161,1988,1,0.6220408867823274
11161,1989,1,-0.2938563391112625
11161,2000,1,0.1457400921338776
11163,1942,2,2.6518730365295795
11163,1943,1,1.3644584232890606
11163,1945,3,2.372599794099526
11163,1946,1,1.5431448848028426
11163,1947,2,2.100471299890643
11163,1949,3,1.8354888878789435
11163,1950,1,2.6594733257625367
11163,1951,1,0.0519925362429469
11163,1952,1,-0.2739851699441648
11163,1953,3,1.0126044511836734
11163,1954,1,2.4750521389536733
11163,1955,1,1.8404630508860784
11163,1956,4,1.3218620273864479
11163,1957,6,0.764306725403937
11163,1958,4,0.6490127159408876
11163,1959,4,1.7118496044483056
11163,1960,9,2.919155611802315
11163,1961,4,1.34722435958762
11163,1962,2,-0.052847806541241306
11163,1963,5,1.1729995282639984
11163,1964,5,0.39242144847835647
11163,1965,6,1.387492858665207
11163,1966,9,0.47036653247837545
11163,1967,4,1.7580226423098613
11163,1968,15,2.4113393362370497
11163,1969,4,0.4538859960425361
11163,1970,4,1.6594755819044809
11163,1971,1,1.5492011375543702
11163,1972,9,1.0290777248125937
11163,1973,10,1.225285185968215
11163,1974,11,0.6261587649493374
11163,1975,4,2.2444043501856066
11169,2004,1,0.1438834659748675
11169,2009,1,0.6609018853510671
11172,1991,2,0.9674911234543906
11173,1986,1,0.9880393217615512
11176,1971,2,2.463040444646623
11176,1973,4,0.8976683032013251
11176,1974,2,1.7117688540931573
11176,1976,2,1.39437525195582
11176,1977,2,0.3814622813694021
11182,1981,1,5.76272078056128
11182,1983,1,6.384536192778083
11182,1984,1,2.991599258741758
11182,1985,2,7.167566711278624
11182,1986,3,9.443227764310874
11182,1987,3,6.438239463080208
11183,1982,1,2.5487321279754105
11183,1998,1,2.12050910765547
11183,1999,1,1.089418136227472
11184,1985,1,1.4188995479731503
11184,1989,1,0.4916254951759683
11185,1981,1,1.823315164865127
11185,1986,2,1.3148874506148611
11185,1987,1,2.716993601476756
11185,1988,1,-0.1331887384922229
11185,1995,1,0.5898230175523469
11185,1996,1,1.205665678424635
11185,1997,6,-0.043109424073205095
11185,1998,4,0.4568442534707622
11185,1999,2,-0.16284279933239798
11185,2015,1,1.8919274244099915
11185,2017,1,1.5173901824266842
11185,2018,4,0.7433063307492772
11186,1970,1,3.0418549169230773
11186,1971,1,2.6548815231626213
11186,1972,10,2.0839093140117226
11186,1973,2,0.5754569328347675
11186,1974,8,2.87294254005597
11186,1976,1,1.0552547203363585
11186,1977,1,0.1440341296116082
11186,1978,4,1.7336855059668266
11191,1970,1,1.476940397839382
11191,1972,2,1.1878706310097975
11191,1973,2,3.0655555694668513
11191,1976,1,0.6883933630995194
11191,1977,1,0.386118818189303
11191,1979,3,1.9745337604548778
11191,1980,1,0.9078811613875772
11191,1982,1,0.94884818135529
11191,1983,1,2.270373207073116
11191,1984,1,1.3267638967909572
11191,1991,1,1.9708310779305875
11191,1999,3,0.8974666732808139
11191,2000,2,-0.06262382092816071
11191,2001,7,0.8717237386127309
11191,2002,9,1.3131480264802322
11191,2003,4,0.4377309665180956
11191,2004,11,0.776799693635029
11191,2005,7,-0.10254297803487014
11191,2006,9,0.6787299404818838
11191,2007,11,0.13416863356201414
11191,2008,13,0.8263004530794118
11191,2009,9,-0.4231579361656247
11191,2010,10,1.6125055676953886
11191,2011,6,1.138713635709601
11191,2012,8,0.9183126600166563
11191,2013,6,1.024885246179895
11191,2014,7,1.146634444739736
11191,2015,4,0.5055423911255361
